xmltv_id,site_id,name,channelNumber,logoUrl
skylink.cz-95,7qSJK3NGxXkshH3kiDqGUN6at5GJUT8Wr0XM5IqS,Hobby TV,95,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Hobby%20TV_m.png
skylink.cz-96,PzJcWsMviNwjou8CyWgqIojfFgOAikdDBWNXe0Xq,Mnam TV,96,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Mnam%20TV_m.png
skylink.cz-100,MYRh_ntXRNRJuaVthFoSfi8fBDeCq_vRBbTDGjrq,Nova Sport 1 HD,100,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Nova%20Sport%201%20HD_m.png
skylink.cz-101,fhDaC3oQkDGtS6xAlZisxO6f6ESkEG7Efl8wpfqY,Nova Sport 2 HD,101,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Nova%20Sport%202%20HD_m.png
skylink.cz-102,qKDOcv1zIxxFYBR3hWAmk7El9grjDOKm3dQ3LDOR,Nova Sport 3 HD,102,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Nova%20Sport%203%20HD_m.png
skylink.cz-103,mna-7gNLyLxWyIqhGoxNxgDIorBOqpzyy7Xm-Pk-,Nova Sport 4 HD,103,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Nova%20Sport%204%20HD_m.png
skylink.cz-104,cVAiS2ZNdzJ1gd3zOxpVGaCfUbeEYnYJWlzQWNh8,Nova Sport 5 HD,104,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Nova%20Sport%205%20HD_m.png
skylink.cz-105,Ux1UgS9P1EKZhmjWrQJ3uEkd_hZgQVpoPBuzzArI,Sport 1 HD,105,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Sport%201%20HD_m.png
skylink.cz-106,A116V2J1fX6ZQsqnxSeBnA6ot5PJqzVyDFs2Z7QZ,Sport 2 HD,106,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Sport%202%20HD_m.png
skylink.cz-107,RFRhXcBiGj7_-i9VV7z8FjR8R5ibs5RKB94mwXco,Golf Channel,107,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Golf%20Channel_m.png
skylink.cz-108,LMfl2o1S7SFoHchYr9c0JCKbd3w9K3XkGci7RjBG,FIGHTBOX,108,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/FIGHTBOX_m.png
skylink.cz-109,aNLD3UxMUTE4A_CKBRoLb7HB22EiAbyqnwMardEF,Arena Sport 1 HD,109,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Arena%20Sport%201%20HD_m.png
skylink.cz-110,3VMN7e9kw1U0EOIakrKfIpE63G8oqXG_6DMR-4Ld,Arena Sport 2 HD,110,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Arena%20Sport%202%20HD_m.png
skylink.cz-111,gghsfFYyH6k76HGBE8LkrDDdbuagtc3hb6KCDjvY,Extreme Sports Channel,111,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Extreme%20Sports%20Channel_m.png
skylink.cz-112,n-rGdJpEw565eTiv05UrLZn_lwV9cPwWFjq6oFll,AutoMotorSport HD,112,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/AutoMotorSport%20HD_m.png
skylink.cz-120,EMiy-d26phSzQOkCw9n3bCzYVgM8rR8WnZXGzFaB,JimJam CZ,120,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/JimJam%20CZ_m.png
skylink.cz-121,RwUo7XpUgl3QOx5OFInh3I4cL5SRf1d9OUKEsAnT,Minimax,121,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Minimax_m.png
skylink.cz-123,nLXHAUXpmep8G_rhosyMRLxXAdvuTnfLdYbrxs6v,Nickelodeon CZ,123,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Nickelodeon%20CZ_m.png
skylink.cz-124,y4JKMfIUX20_wVbUMSaxtRHh2lQCHwvhSBsp0MLh,Nick Jr Czech,124,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Nick%20Jr%20Czech_m.png
skylink.cz-126,QcjQ1T1LYOP_uky7CIhe6yQoodiH90BdQPJ7M4y2,LALA TV,126,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/LALA%20TV_m.png
skylink.cz-127,GLV8IfGWRRC13eFsjvfKJyBlxdUEwfTPbX2uJm3H,Disney CZ,127,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Disney%20CZ_m.png
skylink.cz-129,IREWiwBK5ziwh2zQRn1OZJ9FDODt8btfB0uuXnVO,Cartoonito,129,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Cartoonito_m.png
skylink.cz-140,lx0FN9A_KVIVEolqyR65aRh3VsrGh3UvwvdjgMdd,Retro Music TV,140,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Retro%20Music%20TV_m.png
skylink.cz-141,XN1k3rNjyp4Dytkq7LRq8sQR9XlXHDPE_gxczRJq,Slager Original,141,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Slager%20Original_m.png
skylink.cz-142,poCoXCrbp5ydQylwSin4Vl-Bnie_szWXQWikI8Z9,Slager Muzika,142,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Slager%20Muzika_m.png
skylink.cz-143,xBOSmfGCowrLzS-0pdXxt_ywT0EbSbAu7FNKfEaJ,Slagr Premium HD,143,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Slagr%20Premium%20HD_m.png
skylink.cz-144,-OJquD4-2Uy-jgb9ukJM9bjtixUle8qiPddLxYOS,Senzi,144,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Senzi_m.png
skylink.cz-147,jYZN6FfHJXAGhbgiTcrfgXFUPaZbUvkuIKgAHbXk,OCKO,147,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/OCKO_m.png
skylink.cz-148,Q-rDCjC6ITWDtfSRoZqq50sPsCXlgeyE6ivy0Frb,OCKO STAR,148,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/OCKO%20STAR_m.png
skylink.cz-151,nLngOUSfAe7Bsfqf-STSwNfzWVxN3wlULNEqWVaQ,MTV Europe CZ,151,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/MTV%20Europe%20CZ_m.png
skylink.cz-154,4rkksXpfK4KyWQTRtZybEIWlFDdKF4T04w7IygvD,Mezzo HD,154,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Mezzo%20HD_m.png
skylink.cz-155,iZuANsI3A5zJWCHq7oz_bUDR2nhgBh6-nGbhf9oS,Stingray CMusic,155,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Stingray%20CMusic_m.png
skylink.cz-157,5LrWFTh6CfNZZqTBbahLJygcoRvAjCAGDe1LzA8X,Stingray Classica HD,157,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Stingray%20Classica%20HD_m.png
skylink.cz-160,ehmxqmN2hlTobbfGEcfY1Kf5xUjjV7lTiRrsRfym,TV Lux HD,160,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/TV%20Lux%20HD_m.png
skylink.cz-161,pcnqlSTDkypffsSdJ-HhLkbqsAXePg9NgX6zn2_X,CT 1 JM HD,161,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CT%201%20JM%20HD_m.png
skylink.cz-162,0N_IHClF7cAuVHh3WyKgoYuqr0KuqBPW4EzRNpuu,CT 1 SM HD,162,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CT%201%20SM%20HD_m.png
skylink.cz-163,E40iP10gDtOvpgAqF7zdYOQYw4corxNsh-UrUi7S,CT 1 JZC HD,163,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CT%201%20JZC%20HD_m.png
skylink.cz-164,7ETt_NFV4Q9mELs2aOGJH4nwVBdugdIEcl41wzTx,CT 1 SVC HD,164,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CT%201%20SVC%20HD_m.png
skylink.cz-165,SJFcZL4A2DlPctmitwoLmecxnFDWA1XCn9L4zmff,A11,165,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/A11_m.png
skylink.cz-200,iZ3muNylWUw2Ky-XBrIDprJ2s40ZJEHou5VLN5-U,M1 HD,200,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/M1%20HD_m.png
skylink.cz-201,95ei-8MG6aq5icX3flNE-2jCQuIsIcafSkXnvbmn,M2 / Petofi HD,201,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/M2%20%20Petofi%20HD_m.png
skylink.cz-202,JMiSx2VW72mA3CElsIHx6oo4eze4X-SvPYM533uH,M4 HD,202,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/M4%20HD_m.png
skylink.cz-203,s7y3KGMM1yQgrfqx_WiLlqKnvoesi3FKMnXk8Nok,M5 HD,203,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/M5%20HD_m.png
skylink.cz-204,BADXm3iL7_sXrEXItFuNhYyCUl-aYUAJStl8AexP,Duna HD,204,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Duna%20HD_m.png
skylink.cz-205,7wsE7ZXxh5EKTosSb_yEEUK2mmxkl3gVDdp5C4yb,Duna World / M4 Sport+,205,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Duna%20World%20%20M4%20Sport_m.png
skylink.cz-207,ffb_gbNygJiOv45yvAxD3lPt5GUG3Y2HDaijFArx,RTL GOLD,207,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/RTL%20GOLD_m.png
skylink.cz-208,F8qDptLUWX1QfccfNLlu_JM5_bmm_CNresi2pbVt,RTL HD,208,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/RTL%20HD_m.png
skylink.cz-209,Zg9940CAGs6U7wazvUjByvtHJchaFKRrXheGHbmm,RTL KETTO,209,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/RTL%20KETTO_m.png
skylink.cz-210,YpA0yjjgroJtmQqBPv5reoMLMDy1aDvu8yWEwEzC,RTL HAROM,210,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/RTL%20HAROM_m.png
skylink.cz-211,Ua2J0asOIwjAmG0nui-2Y_6LO6WwzQPU82yE_atw,TV2,211,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/TV2_m.png
skylink.cz-212,2PoJ0aUr4NRS8kWbA5kPZujNc_0GbdwZpmfvAfRw,SuperTV2,212,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/SuperTV2_m.png
skylink.cz-213,ey1DtjYfijwjpLtX18QOzkD8h_Pq8ASbPEc58Qgl,TV4,213,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/TV4_m.png
skylink.cz-214,JogXlbKhwuYSFNzYL8DM4pZ2rfp46V4W9mKU1ZjJ,STORY4 HU,214,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/STORY4%20HU_m.png
skylink.cz-215,Q2Ad_C8Ov7lXz6u-aDxBlgq20ZhCI5JhzY2MrRNf,Cool,215,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Cool_m.png
skylink.cz-216,6A1p-AGDKWyFbpmvW19bXdqJg0I9NgYumBE6R8bs,ATV,216,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/ATV_m.png
skylink.cz-217,X7ivIo0uf7g4csQBwZeE05abPQtBysPtYw7111_c,Sorozat+,217,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Sorozat_m.png
skylink.cz-219,CDdSfPak0RGVlQrEh8KvZYVxAZ6kbPfpEUUsyPa0,Mozi+,219,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Mozi_m.png
skylink.cz-220,WszcDrocQ7FC5TXnEu439DNGkQgvRB5yLbXhK29c,Comedy Central Hungary,220,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Comedy%20Central%20Hungary_m.png
skylink.cz-221,2wb9-3QtSsycCdOn98LM2JPnJg7bzt96SyDw5Zrw,Comedy Central Family,221,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Comedy%20Central%20Family_m.png
skylink.cz-222,02CnCK_xa9WcjTRWBXa-jjKzGwRIEhFKrl7gshv8,Film+ HD Hungary,222,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Film%20HD%20Hungary_m.png
skylink.cz-223,aDdg_PPnqyTlccNjfNTJguZLMlY-hboCmMdGW0X9,Galaxy4,223,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Galaxy4_m.png
skylink.cz-224,2DjlZdLzYVjjVgNNiTj_VWG0Y9xwVImvVn1EgrBb,TV2 Comedy,224,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/TV2%20Comedy_m.png
skylink.cz-225,1-gvWGX6IGlVCJPnrTQMt3iz9qSMScR40mnGhQaC,TV2Klub,225,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/TV2Klub_m.png
skylink.cz-226,zq8sNx7rleXX3OChfYf96xKvaMJSFWti5xQLdv6_,Izaura TV,226,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Izaura%20TV_m.png
skylink.cz-227,6VslFuEf1UPCwDvDddag4ulAgS8kSStlMH2LyWWa,Nick Jr Hungary,227,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Nick%20Jr%20Hungary_m.png
skylink.cz-228,mCu8lItqGd-GFVGO0I7E-njFzPjtOoIN3RcrI628,Nickelodeon Hungary,228,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Nickelodeon%20Hungary_m.png
skylink.cz-229,JD8qQ328piawOfwzLK9DrAUSg1-IVvb_GtF3mKBH,Slager TV,229,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Slager%20TV_m.png
skylink.cz-230,r_MbxGlu77sos-M9HVDIPIVTmg9B04uhLDYByuK5,Muzsika TV,230,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Muzsika%20TV_m.png
skylink.cz-231,kyvWUGeS1ae6m63EITs91gRtmgOEgc9EaAk4pjJP,Zenebutik,231,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Zenebutik_m.png
skylink.cz-350,J9IfXGXCJM0wflzJR-53cvmaDBsRj6vI8zwXFrrq,CANAL+ Sport (SK),350,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CANAL%20Sport%20%28SK%29_m.png
skylink.cz-351,D9tfFleO9sZ9Qrm6vgzzIkr4_TzI0EfD41JCWKKm,CANAL+ Sport 2 (SK),351,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CANAL%20Sport%202%20%28SK%29_m.png
skylink.cz-352,RlmzfpINpZJElKPDNPwd4zJfxOVtygxxkOI1QWqf,Markiza HD,352,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Markiza%20HD_m.png
skylink.cz-353,yvK7gk6l-6VRsklwh9EbEGuYBmL5RTPalMTG9Czp,DOMA HD,353,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/DOMA%20HD_m.png
skylink.cz-354,N__QctxPPvKAviGL_wzxAb7gPclNemCvyxfq3ENE,DAJTO HD,354,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/DAJTO%20HD_m.png
skylink.cz-355,HJpQn5zLf1UdrozI7lVpV8C_tbQyVr45Al3JJm06,Markiza Krimi HD,355,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Markiza%20Krimi%20HD_m.png
skylink.cz-356,PId5fZYWVKLaTo6z0lufTlLHsWB-SGOP4o0AQ3zm,TV JOJ HD,356,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/TV%20JOJ%20HD_m.png
skylink.cz-357,xseSBVI5YpeuUwvntNUr1Wk4vSFjVEssL9OZaH4A,JOJ PLUS HD,357,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/JOJ%20PLUS%20HD_m.png
skylink.cz-358,poazjxuHoZrma6oO3L-ufuvzRnQtMSMzTIWc8L6e,WAU HD,358,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/WAU%20HD_m.png
skylink.cz-359,yqiFOx2nt1vT3kFJk4B0xT1FsAKPVYRchWUvrScw,JOJ 24 HD,359,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/JOJ%2024%20HD_m.png
skylink.cz-360,Pn4-V6rFB4T8o7rARC2I9SryjDP6LpwSVAsWc2_1,Prima PLUS HD,360,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Prima%20PLUS%20HD_m.png
skylink.cz-361,iMkv3icaENSY14FdJ0owUovJmiZsUoFUQmIYkeI_,Nova International,361,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Nova%20International_m.png
skylink.cz-362,I7pkoeQ8QlkWCMWwkcFM40_vTTYwRWmKa8rWMmAl,Jojko,362,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Jojko_m.png
skylink.cz-363,BcXiTzVt28EbDQSXDKo_P1aX9E0o0sl6ASinT0Js,JOJ Svet HD,363,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/JOJ%20Svet%20HD_m.png
skylink.cz-364,Or2IXW2nBYx5bBT4OIJzGUd0fygyqLRXKt6bQ9op,Film+ SK,364,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Film%20SK_m.png
skylink.cz-365,JRjIqU98ZGSAPwlCQdje4DTgxKWkCgOD-3RBNTcN,JOJ Sport HD,365,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/JOJ%20Sport%20HD_m.png
skylink.cz-366,PZon-VohtcUTLBJ9KxK0SA1QWII7e7H51YobM3o5,RTVS SPORT HD,366,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/RTVS%20SPORT%20HD_m.png
skylink.cz-414,_7mRsdcS4HA6zvrI8HkascL_fTH5o0kINPMLlzhM,Disney Channel,414,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Disney%20Channel_m.png
skylink.cz-466,M7Xv6_N9CDQHvVP0aJKDHOuJCResQZjTIg-pigWP,Newsmax HD,466,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Newsmax%20HD_m.png
skylink.cz-486,av01X64DxeEU-wNJ6cOh9EQQak7V0RvqxTrCz1B_,DW English,486,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/DW%20English_m.png
skylink.cz-800,-AnYgQw2J9kJ-hXHY5wKJ-YoChnXrTl3EJpM0wXv,CRo Radiozurnal,800,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20Radiozurnal_m.png
skylink.cz-801,JbY4bUtfgPIi3RaPR8xv8RNwVEK_4B7KkNGgU5pv,CRo DVOJKA,801,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20DVOJKA_m.png
skylink.cz-802,MkNV75WF-tYqvyqxJ1Nb7CSKUiv5-ZXV1n0COPCS,CRo VLTAVA,802,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20VLTAVA_m.png
skylink.cz-803,shujnUXB1v_SvfYAk7liSIrKLmUHlASMURAPsIcU,CRo PLUS,803,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20PLUS_m.png
skylink.cz-804,fswvscwIp8vLBDtYh75NN4FTM5VeCDhrCB3_VxsX,CRo RADIO WAVE,804,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20RADIO%20WAVE_m.png
skylink.cz-805,78eyXZLWS9avPYJAGeuT7g6Wqi-po3M93HZ0sTzS,CRo RADIO JUNIOR,805,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20RADIO%20JUNIOR_m.png
skylink.cz-806,QbGa8f4dgHcNuTScY0jSAuzetEC4_zzj0jJt9X_q,CRo D-DUR,806,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20D-DUR_m.png
skylink.cz-807,w9b0wm6zbbpx9gXlOFeaMW6ByDkkemX9X_2e7N2O,CRo JAZZ,807,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20JAZZ_m.png
skylink.cz-808,t2wZLHOQTLEJTHYjNERBqyq7vr8UJJ2RCs_M-ylW,CRo RADIO PRAHA,808,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20RADIO%20PRAHA_m.png
skylink.cz-809,fswvscwIp8vLBDtYh75NN4FTM5VeCDhrCB3_VxsX,CRo REGION,809,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CRo%20REGION_m.png
